tx_id,customer_id,home_country,amount,country,ip_country,channel,merchant_category,previous_balance,new_balance,timestamp,is_suspicious,reason,risk_score,timestamp_dt,hour,risk_label
1043,1004,AR,2046.97,RU,ES,POS,TRANSFERENCIA_P2P,1069.74,0.0,2025-12-10 04:56:08,True,País de alto riesgo; IP y tarjeta en países distintos; Actividad nocturna inusual; Vaciado de cuenta; ,80,2025-12-10 04:56:08,4,HIGH
1397,1004,AR,14.4,MX,PY,APP,SUSCRIPCION_STREAMING,8994.97,8980.57,2025-12-10 15:04:08,True,IP y tarjeta en países distintos; ,20,2025-12-10 15:04:08,15,LOW
1488,1004,AR,46.39,MX,PY,WEB,SUPERMERCADO,18893.68,18847.29,2025-12-10 22:37:08,True,IP y tarjeta en países distintos; ,20,2025-12-10 22:37:08,22,LOW
1391,1004,AR,2761.0,PY,MX,SUCURSAL,TRANSFERENCIA_P2P,10247.56,7486.559999999999,2025-12-11 04:42:08,True,IP y tarjeta en países distintos; Actividad nocturna inusual; ,35,2025-12-11 04:42:08,4,LOW
1035,1004,AR,562.08,RU,PY,APP,ELECTRONICA,19867.47,19305.39,2025-12-11 07:51:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-11 07:51:08,7,MEDIUM
804,1005,PY,2367.35,BR,DE,WEB,CRIPTO_EXCHANGE,12705.94,10338.59,2025-12-04 10:07:08,True,IP y tarjeta en países distintos; ,20,2025-12-04 10:07:08,10,LOW
12,1005,PY,2786.96,US,ES,WEB,LUJOS,19146.35,16359.39,2025-12-04 12:25:08,True,IP y tarjeta en países distintos; ,20,2025-12-04 12:25:08,12,LOW
423,1005,PY,3618.66,RU,AR,CAJERO,CASINO_ONLINE,12081.06,8462.4,2025-12-04 20:45:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-04 20:45:08,20,MEDIUM
258,1005,PY,1314.47,ES,NG,CAJERO,CASINO_ONLINE,10063.38,8748.91,2025-12-05 03:08:08,True,IP y tarjeta en países distintos; Actividad nocturna inusual; ,35,2025-12-05 03:08:08,3,LOW
934,1005,PY,1814.09,AR,NG,SUCURSAL,TRANSFERENCIA_P2P,8099.89,6285.8,2025-12-05 12:18:08,True,IP y tarjeta en países distintos; ,20,2025-12-05 12:18:08,12,LOW
914,1005,PY,16.55,MX,AR,SUCURSAL,SUSCRIPCION_STREAMING,6614.88,6598.33,2025-12-05 16:50:08,True,IP y tarjeta en países distintos; ,20,2025-12-05 16:50:08,16,LOW
843,1005,PY,7.51,DE,BR,WEB,SUSCRIPCION_STREAMING,2947.74,2940.23,2025-12-06 04:38:08,True,IP y tarjeta en países distintos; ,20,2025-12-06 04:38:08,4,LOW
1340,1005,PY,1244.77,CN,BR,APP,CRIPTO_EXCHANGE,17455.59,16210.82,2025-12-06 14:06:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-06 14:06:08,14,MEDIUM
1457,1005,PY,1104.77,RU,NG,POS,TRANSFERENCIA_P2P,5914.17,4809.4,2025-12-07 00:23:08,True,País de alto riesgo; IP y tarjeta en países distintos; Actividad nocturna inusual; ,60,2025-12-07 00:23:08,0,MEDIUM
532,1005,PY,30.93,BR,ES,SUCURSAL,SUPERMERCADO,13702.44,13671.51,2025-12-07 01:56:08,True,IP y tarjeta en países distintos; ,20,2025-12-07 01:56:08,1,LOW
670,1005,PY,39719.74,BR,PY,POS,TRANSFERENCIA_P2P,11974.6,0.0,2025-12-07 04:39:08,True,Monto extremadamente alto; Actividad nocturna inusual; Vaciado de cuenta; ,75,2025-12-07 04:39:08,4,HIGH
1287,1005,PY,95.32,MX,NG,SUCURSAL,RESTAURANTE,16620.88,16525.56,2025-12-07 11:05:08,True,IP y tarjeta en países distintos; ,20,2025-12-07 11:05:08,11,LOW
425,1005,PY,60.85,BR,AR,WEB,SUPERMERCADO,10771.65,10710.8,2025-12-07 19:02:08,True,IP y tarjeta en países distintos; ,20,2025-12-07 19:02:08,19,LOW
25,1005,PY,30.07,US,RU,CAJERO,SUSCRIPCION_STREAMING,7679.57,7649.5,2025-12-08 03:55:08,True,IP y tarjeta en países distintos; ,20,2025-12-08 03:55:08,3,LOW
571,1005,PY,31033.64,AR,DE,WEB,TRANSFERENCIA_P2P,8018.78,0.0,2025-12-08 08:53:08,True,Monto extremadamente alto; IP y tarjeta en países distintos; Vaciado de cuenta; ,80,2025-12-08 08:53:08,8,HIGH
830,1005,PY,2770.17,DE,NG,CAJERO,TRANSFERENCIA_P2P,7442.2,4672.03,2025-12-08 11:48:08,True,IP y tarjeta en países distintos; ,20,2025-12-08 11:48:08,11,LOW
134,1005,PY,2675.73,NG,PY,POS,TRANSFERENCIA_P2P,11054.03,8378.300000000001,2025-12-08 20:46:08,True,País de alto riesgo; ,25,2025-12-08 20:46:08,20,LOW
806,1005,PY,1012.52,CN,NG,APP,ELECTRONICA,16219.31,15206.79,2025-12-09 05:50:08,True,País de alto riesgo; IP y tarjeta en países distintos; Actividad nocturna inusual; ,60,2025-12-09 05:50:08,5,MEDIUM
967,1005,PY,11.42,NG,AR,WEB,SUSCRIPCION_STREAMING,19270.47,19259.050000000003,2025-12-09 08:55:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-09 08:55:08,8,MEDIUM
1226,1005,PY,1512.56,AR,MX,SUCURSAL,ELECTRONICA,3782.25,2269.69,2025-12-09 10:05:08,True,IP y tarjeta en países distintos; ,20,2025-12-09 10:05:08,10,LOW
946,1005,PY,67.18,ES,US,CAJERO,RESTAURANTE,12375.67,12308.49,2025-12-09 12:58:08,True,IP y tarjeta en países distintos; ,20,2025-12-09 12:58:08,12,LOW
653,1005,PY,479.17,BR,ES,APP,CASINO_ONLINE,10353.55,9874.38,2025-12-10 03:29:08,True,IP y tarjeta en países distintos; ,20,2025-12-10 03:29:08,3,LOW
776,1005,PY,6388.72,NG,NG,SUCURSAL,LUJOS,9824.79,3436.0700000000006,2025-12-10 06:21:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-10 06:21:08,6,MEDIUM
314,1005,PY,3184.36,CN,DE,SUCURSAL,CRIPTO_EXCHANGE,16159.61,12975.25,2025-12-10 08:50:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-10 08:50:08,8,MEDIUM
900,1005,PY,5793.15,ES,AR,SUCURSAL,CRIPTO_EXCHANGE,2737.83,0.0,2025-12-10 12:12:08,True,IP y tarjeta en países distintos; Vaciado de cuenta; ,40,2025-12-10 12:12:08,12,MEDIUM
1225,1005,PY,1050.24,ES,US,POS,TRANSFERENCIA_P2P,17806.37,16756.129999999997,2025-12-10 12:45:08,True,IP y tarjeta en países distintos; ,20,2025-12-10 12:45:08,12,LOW
1018,1005,PY,5641.58,MX,BR,SUCURSAL,LUJOS,18076.23,12434.65,2025-12-10 18:15:08,True,IP y tarjeta en países distintos; ,20,2025-12-10 18:15:08,18,LOW
146,1006,PY,24.52,MX,BR,WEB,SUSCRIPCION_STREAMING,2321.39,2296.87,2025-12-04 11:16:08,True,IP y tarjeta en países distintos; ,20,2025-12-04 11:16:08,11,LOW
1401,1006,PY,557.0,CN,RU,POS,ELECTRONICA,6080.91,5523.91,2025-12-04 12:48:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-04 12:48:08,12,MEDIUM
159,1006,PY,441.43,CN,AR,APP,ELECTRONICA,17531.9,17090.47,2025-12-04 20:56:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-04 20:56:08,20,MEDIUM
640,1006,PY,4171.2,ES,PY,POS,CRIPTO_EXCHANGE,2637.45,0.0,2025-12-04 23:59:08,True,Vaciado de cuenta; ,20,2025-12-04 23:59:08,23,LOW
351,1006,PY,17.84,AR,US,POS,SUSCRIPCION_STREAMING,19293.85,19276.01,2025-12-05 01:51:08,True,IP y tarjeta en países distintos; ,20,2025-12-05 01:51:08,1,LOW
284,1006,PY,131.9,ES,MX,APP,SUPERMERCADO,14026.28,13894.38,2025-12-05 14:33:08,True,IP y tarjeta en países distintos; ,20,2025-12-05 14:33:08,14,LOW
876,1006,PY,2692.55,ES,RU,SUCURSAL,CASINO_ONLINE,1138.06,0.0,2025-12-06 02:14:08,True,IP y tarjeta en países distintos; Actividad nocturna inusual; Vaciado de cuenta; ,55,2025-12-06 02:14:08,2,MEDIUM
573,1006,PY,31.91,MX,AR,POS,RESTAURANTE,3605.47,3573.56,2025-12-06 02:36:08,True,IP y tarjeta en países distintos; ,20,2025-12-06 02:36:08,2,LOW
290,1006,PY,540.2,PY,CN,POS,CASINO_ONLINE,6493.84,5953.64,2025-12-06 02:38:08,True,Actividad nocturna inusual; ,15,2025-12-06 02:38:08,2,LOW
998,1006,PY,96.51,AR,DE,CAJERO,SUPERMERCADO,2576.15,2479.64,2025-12-06 08:29:08,True,IP y tarjeta en países distintos; ,20,2025-12-06 08:29:08,8,LOW
845,1006,PY,348.12,BR,NG,POS,ELECTRONICA,16795.42,16447.3,2025-12-06 18:52:08,True,IP y tarjeta en países distintos; ,20,2025-12-06 18:52:08,18,LOW
779,1006,PY,13.01,CN,US,WEB,SUSCRIPCION_STREAMING,94.78,81.77,2025-12-06 18:58:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-06 18:58:08,18,MEDIUM
490,1006,PY,52.85,BR,BR,WEB,SUPERMERCADO,7131.53,7078.679999999999,2025-12-06 20:37:08,True,IP y tarjeta en países distintos; ,20,2025-12-06 20:37:08,20,LOW
69,1006,PY,2566.13,NG,MX,SUCURSAL,CASINO_ONLINE,13156.62,10590.490000000002,2025-12-06 21:38:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-06 21:38:08,21,MEDIUM
2,1006,PY,3004.41,RU,RU,CAJERO,TRANSFERENCIA_P2P,3268.05,263.6400000000003,2025-12-06 23:58:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-06 23:58:08,23,MEDIUM
1322,1006,PY,8.71,NG,RU,WEB,SUSCRIPCION_STREAMING,9328.21,9319.5,2025-12-07 03:51:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-07 03:51:08,3,MEDIUM
774,1006,PY,118.17,NG,ES,WEB,RESTAURANTE,2327.63,2209.46,2025-12-07 15:58:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-07 15:58:08,15,MEDIUM
235,1006,PY,1408.78,US,US,SUCURSAL,LUJOS,11499.25,10090.47,2025-12-09 04:14:08,True,IP y tarjeta en países distintos; Actividad nocturna inusual; ,35,2025-12-09 04:14:08,4,LOW
545,1006,PY,537.88,AR,ES,SUCURSAL,CASINO_ONLINE,16921.76,16383.88,2025-12-09 10:07:08,True,IP y tarjeta en países distintos; ,20,2025-12-09 10:07:08,10,LOW
1162,1006,PY,2028.93,US,ES,POS,CRIPTO_EXCHANGE,10811.29,8782.36,2025-12-09 12:36:08,True,IP y tarjeta en países distintos; ,20,2025-12-09 12:36:08,12,LOW
177,1006,PY,39.71,BR,AR,APP,SUPERMERCADO,1499.74,1460.03,2025-12-09 14:34:08,True,IP y tarjeta en países distintos; ,20,2025-12-09 14:34:08,14,LOW
1349,1006,PY,49.82,NG,MX,POS,SUPERMERCADO,14193.1,14143.28,2025-12-10 00:07:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-10 00:07:08,0,MEDIUM
973,1006,PY,3256.16,ES,MX,POS,CASINO_ONLINE,5746.1,2489.9400000000005,2025-12-10 02:09:08,True,IP y tarjeta en países distintos; Actividad nocturna inusual; ,35,2025-12-10 02:09:08,2,LOW
433,1006,PY,8.82,BR,CN,APP,SUSCRIPCION_STREAMING,16971.9,16963.08,2025-12-10 02:55:08,True,IP y tarjeta en países distintos; ,20,2025-12-10 02:55:08,2,LOW
422,1006,PY,3589.89,ES,RU,POS,LUJOS,3644.16,54.26999999999998,2025-12-10 04:35:08,True,IP y tarjeta en países distintos; Actividad nocturna inusual; Vaciado de cuenta; ,55,2025-12-10 04:35:08,4,MEDIUM
881,1006,PY,22.06,CN,US,SUCURSAL,SUSCRIPCION_STREAMING,8021.88,7999.82,2025-12-10 04:59:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-10 04:59:08,4,MEDIUM
306,1006,PY,126.0,CN,MX,POS,SUPERMERCADO,17687.95,17561.95,2025-12-10 06:34:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-10 06:34:08,6,MEDIUM
976,1006,PY,587.08,US,NG,POS,TRANSFERENCIA_P2P,703.84,116.76,2025-12-10 07:37:08,True,IP y tarjeta en países distintos; ,20,2025-12-10 07:37:08,7,LOW
242,1006,PY,13115.47,BR,DE,SUCURSAL,ELECTRONICA,623.88,0.0,2025-12-10 15:02:08,True,Monto extremadamente alto; IP y tarjeta en países distintos; Vaciado de cuenta; ,80,2025-12-10 15:02:08,15,HIGH
524,1007,PY,192.54,ES,CN,CAJERO,CASINO_ONLINE,2797.1,2604.56,2025-12-05 07:30:08,True,IP y tarjeta en países distintos; ,20,2025-12-05 07:30:08,7,LOW
1406,1007,PY,2202.43,MX,RU,SUCURSAL,TRANSFERENCIA_P2P,13012.63,10810.2,2025-12-05 09:44:08,True,IP y tarjeta en países distintos; ,20,2025-12-05 09:44:08,9,LOW
262,1007,PY,118.25,AR,ES,POS,SUPERMERCADO,19687.89,19569.64,2025-12-05 13:31:08,True,IP y tarjeta en países distintos; ,20,2025-12-05 13:31:08,13,LOW
782,1007,PY,597.47,BR,AR,POS,ELECTRONICA,2169.84,1572.37,2025-12-05 15:38:08,True,IP y tarjeta en países distintos; ,20,2025-12-05 15:38:08,15,LOW
1429,1007,PY,161.16,US,DE,CAJERO,CASINO_ONLINE,16746.67,16585.51,2025-12-05 23:49:08,True,IP y tarjeta en países distintos; ,20,2025-12-05 23:49:08,23,LOW
1109,1007,PY,2340.58,US,NG,POS,CASINO_ONLINE,6879.39,4538.81,2025-12-06 14:35:08,True,IP y tarjeta en países distintos; ,20,2025-12-06 14:35:08,14,LOW
1008,1007,PY,2321.78,ES,BR,APP,CASINO_ONLINE,7872.48,5550.699999999999,2025-12-06 16:15:08,True,IP y tarjeta en países distintos; ,20,2025-12-06 16:15:08,16,LOW
401,1007,PY,1045.38,DE,RU,SUCURSAL,ELECTRONICA,11686.52,10641.14,2025-12-07 00:51:08,True,IP y tarjeta en países distintos; Actividad nocturna inusual; ,35,2025-12-07 00:51:08,0,LOW
605,1007,PY,98.16,US,MX,APP,SUPERMERCADO,16481.37,16383.21,2025-12-07 04:22:08,True,IP y tarjeta en países distintos; ,20,2025-12-07 04:22:08,4,LOW
111,1007,PY,11068.99,DE,US,SUCURSAL,LUJOS,14946.77,3877.7800000000007,2025-12-07 14:59:08,True,Monto extremadamente alto; IP y tarjeta en países distintos; ,60,2025-12-07 14:59:08,14,MEDIUM
74,1007,PY,774.4,RU,NG,APP,CASINO_ONLINE,17410.49,16636.09,2025-12-07 15:27:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-07 15:27:08,15,MEDIUM
1057,1007,PY,2491.94,CN,AR,POS,TRANSFERENCIA_P2P,2893.07,401.1300000000001,2025-12-07 22:14:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-07 22:14:08,22,MEDIUM
1469,1007,PY,51.31,ES,CN,CAJERO,SUPERMERCADO,4860.31,4809.0,2025-12-08 14:24:08,True,IP y tarjeta en países distintos; ,20,2025-12-08 14:24:08,14,LOW
450,1007,PY,1988.31,MX,BR,APP,CASINO_ONLINE,11094.15,9105.84,2025-12-08 17:32:08,True,IP y tarjeta en países distintos; ,20,2025-12-08 17:32:08,17,LOW
1290,1007,PY,1547.84,RU,AR,APP,TRANSFERENCIA_P2P,5427.54,3879.7,2025-12-08 21:41:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-08 21:41:08,21,MEDIUM
60,1007,PY,54.75,BR,BR,APP,SUPERMERCADO,14845.38,14790.63,2025-12-08 23:53:08,True,IP y tarjeta en países distintos; ,20,2025-12-08 23:53:08,23,LOW
72,1007,PY,2426.8,MX,CN,SUCURSAL,TRANSFERENCIA_P2P,2399.69,0.0,2025-12-09 05:47:08,True,IP y tarjeta en países distintos; Actividad nocturna inusual; Vaciado de cuenta; ,55,2025-12-09 05:47:08,5,MEDIUM
737,1007,PY,3480.73,RU,DE,APP,TRANSFERENCIA_P2P,10134.07,6653.34,2025-12-09 08:27:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-09 08:27:08,8,MEDIUM
9,1007,PY,527.26,US,CN,WEB,ELECTRONICA,4760.09,4232.83,2025-12-09 11:41:08,True,IP y tarjeta en países distintos; ,20,2025-12-09 11:41:08,11,LOW
385,1007,PY,3556.93,ES,ES,WEB,TRANSFERENCIA_P2P,8879.12,5322.1900000000005,2025-12-09 15:37:08,True,IP y tarjeta en países distintos; ,20,2025-12-09 15:37:08,15,LOW
1244,1007,PY,3609.33,US,NG,APP,TRANSFERENCIA_P2P,15211.19,11601.86,2025-12-09 18:03:08,True,IP y tarjeta en países distintos; ,20,2025-12-09 18:03:08,18,LOW
207,1007,PY,2513.37,RU,AR,SUCURSAL,CRIPTO_EXCHANGE,3607.14,1093.77,2025-12-10 01:03:08,True,País de alto riesgo; IP y tarjeta en países distintos; Actividad nocturna inusual; ,60,2025-12-10 01:03:08,1,MEDIUM
738,1007,PY,1146.83,BR,PY,WEB,ELECTRONICA,18897.94,17751.11,2025-12-10 05:26:08,True,Actividad nocturna inusual; ,15,2025-12-10 05:26:08,5,LOW
364,1007,PY,22.99,CN,CN,SUCURSAL,SUSCRIPCION_STREAMING,16591.2,16568.21,2025-12-10 11:45:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-10 11:45:08,11,MEDIUM
1346,1007,PY,4698.19,ES,BR,SUCURSAL,LUJOS,13716.57,9018.38,2025-12-10 17:36:08,True,IP y tarjeta en países distintos; ,20,2025-12-10 17:36:08,17,LOW
926,1007,PY,208.64,US,CN,POS,RESTAURANTE,787.52,578.88,2025-12-10 18:08:08,True,IP y tarjeta en países distintos; ,20,2025-12-10 18:08:08,18,LOW
1394,1008,BR,888.92,DE,NG,APP,CASINO_ONLINE,1379.45,490.5300000000001,2025-12-04 18:42:08,True,IP y tarjeta en países distintos; ,20,2025-12-04 18:42:08,18,LOW
494,1008,BR,3009.75,NG,PY,POS,CRIPTO_EXCHANGE,15739.42,12729.67,2025-12-05 00:45:08,True,País de alto riesgo; IP y tarjeta en países distintos; Actividad nocturna inusual; ,60,2025-12-05 00:45:08,0,MEDIUM
616,1008,BR,36562.37,ES,BR,POS,CASINO_ONLINE,1768.58,0.0,2025-12-05 10:37:08,True,Monto extremadamente alto; Vaciado de cuenta; ,60,2025-12-05 10:37:08,10,MEDIUM
651,1008,BR,132.96,PY,NG,POS,SUPERMERCADO,2380.59,2247.63,2025-12-05 11:58:08,True,IP y tarjeta en países distintos; ,20,2025-12-05 11:58:08,11,LOW
105,1008,BR,1292.81,AR,CN,POS,CASINO_ONLINE,9474.88,8182.07,2025-12-05 16:50:08,True,IP y tarjeta en países distintos; ,20,2025-12-05 16:50:08,16,LOW
8,1008,BR,103.94,CN,ES,SUCURSAL,RESTAURANTE,8762.0,8658.06,2025-12-05 18:44:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-05 18:44:08,18,MEDIUM
1238,1008,BR,4835.76,US,MX,CAJERO,CRIPTO_EXCHANGE,8656.47,3820.709999999999,2025-12-06 00:09:08,True,IP y tarjeta en países distintos; Actividad nocturna inusual; ,35,2025-12-06 00:09:08,0,LOW
194,1008,BR,630.15,PY,NG,POS,ELECTRONICA,7947.1,7316.950000000001,2025-12-06 13:01:08,True,IP y tarjeta en países distintos; ,20,2025-12-06 13:01:08,13,LOW
118,1008,BR,1115.81,CN,AR,WEB,TRANSFERENCIA_P2P,17462.7,16346.89,2025-12-06 20:14:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-06 20:14:08,20,MEDIUM
465,1008,BR,162.13,PY,PY,APP,RESTAURANTE,7376.6,7214.47,2025-12-07 02:47:08,True,IP y tarjeta en países distintos; ,20,2025-12-07 02:47:08,2,LOW
337,1008,BR,3650.95,DE,ES,CAJERO,CRIPTO_EXCHANGE,9698.37,6047.420000000001,2025-12-07 05:13:08,True,IP y tarjeta en países distintos; Actividad nocturna inusual; ,35,2025-12-07 05:13:08,5,LOW
1059,1008,BR,2112.13,AR,PY,SUCURSAL,CASINO_ONLINE,9938.9,7826.769999999999,2025-12-07 09:08:08,True,IP y tarjeta en países distintos; ,20,2025-12-07 09:08:08,9,LOW
1167,1008,BR,69.79,DE,PY,SUCURSAL,SUPERMERCADO,431.87,362.08,2025-12-07 17:44:08,True,IP y tarjeta en países distintos; ,20,2025-12-07 17:44:08,17,LOW
1359,1008,BR,129.94,MX,RU,APP,SUPERMERCADO,10126.79,9996.85,2025-12-07 19:28:08,True,IP y tarjeta en países distintos; ,20,2025-12-07 19:28:08,19,LOW
664,1008,BR,1019.77,DE,BR,SUCURSAL,SUPERMERCADO,10709.45,9689.68,2025-12-08 02:25:08,True,Actividad nocturna inusual; ,15,2025-12-08 02:25:08,2,LOW
1126,1008,BR,16.82,DE,US,POS,SUSCRIPCION_STREAMING,8531.33,8514.51,2025-12-08 10:11:08,True,IP y tarjeta en países distintos; ,20,2025-12-08 10:11:08,10,LOW
358,1008,BR,381.87,CN,DE,WEB,CASINO_ONLINE,17728.18,17346.31,2025-12-08 14:23:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-08 14:23:08,14,MEDIUM
905,1008,BR,1301.79,US,NG,CAJERO,ELECTRONICA,17376.02,16074.23,2025-12-08 20:11:08,True,IP y tarjeta en países distintos; ,20,2025-12-08 20:11:08,20,LOW
374,1008,BR,5973.31,DE,BR,SUCURSAL,ELECTRONICA,5466.58,0.0,2025-12-09 01:30:08,True,Actividad nocturna inusual; Vaciado de cuenta; ,35,2025-12-09 01:30:08,1,LOW
1037,1008,BR,31.99,RU,DE,CAJERO,RESTAURANTE,8601.67,8569.68,2025-12-09 10:13:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-09 10:13:08,10,MEDIUM
1324,1008,BR,2625.64,PY,PY,SUCURSAL,LUJOS,12979.29,10353.65,2025-12-09 16:45:08,True,IP y tarjeta en países distintos; ,20,2025-12-09 16:45:08,16,LOW
1483,1008,BR,18.49,PY,NG,POS,SUSCRIPCION_STREAMING,5849.79,5831.3,2025-12-09 17:15:08,True,IP y tarjeta en países distintos; ,20,2025-12-09 17:15:08,17,LOW
115,1008,BR,1804.04,ES,RU,POS,CRIPTO_EXCHANGE,3509.9,1705.86,2025-12-09 23:16:08,True,IP y tarjeta en países distintos; ,20,2025-12-09 23:16:08,23,LOW
619,1008,BR,3256.89,US,AR,WEB,CRIPTO_EXCHANGE,4944.12,1687.23,2025-12-09 23:39:08,True,IP y tarjeta en países distintos; ,20,2025-12-09 23:39:08,23,LOW
1304,1008,BR,25820.19,BR,PY,APP,TRANSFERENCIA_P2P,3736.38,0.0,2025-12-10 20:19:08,True,Monto extremadamente alto; Vaciado de cuenta; ,60,2025-12-10 20:19:08,20,MEDIUM
530,1008,BR,108.2,MX,CN,APP,RESTAURANTE,9155.73,9047.53,2025-12-11 02:08:08,True,IP y tarjeta en países distintos; ,20,2025-12-11 02:08:08,2,LOW
578,1009,PY,3164.49,CN,AR,WEB,TRANSFERENCIA_P2P,19389.15,16224.660000000002,2025-12-04 12:16:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-04 12:16:08,12,MEDIUM
1001,1009,PY,3737.34,CN,DE,APP,LUJOS,8523.98,4786.639999999999,2025-12-04 15:24:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-04 15:24:08,15,MEDIUM
802,1009,PY,1134.09,DE,US,POS,CASINO_ONLINE,15831.85,14697.76,2025-12-05 03:37:08,True,IP y tarjeta en países distintos; Actividad nocturna inusual; ,35,2025-12-05 03:37:08,3,LOW
383,1009,PY,305.89,MX,BR,SUCURSAL,CASINO_ONLINE,19285.28,18979.39,2025-12-05 09:11:08,True,IP y tarjeta en países distintos; ,20,2025-12-05 09:11:08,9,LOW
714,1009,PY,587.45,MX,US,SUCURSAL,ELECTRONICA,14181.66,13594.21,2025-12-05 12:41:08,True,IP y tarjeta en países distintos; ,20,2025-12-05 12:41:08,12,LOW
175,1009,PY,589.77,AR,DE,WEB,TRANSFERENCIA_P2P,16527.73,15937.96,2025-12-05 14:09:08,True,IP y tarjeta en países distintos; ,20,2025-12-05 14:09:08,14,LOW
1190,1009,PY,3055.23,AR,AR,POS,TRANSFERENCIA_P2P,9037.06,5981.83,2025-12-06 09:19:08,True,IP y tarjeta en países distintos; ,20,2025-12-06 09:19:08,9,LOW
1353,1009,PY,28.06,DE,CN,POS,SUSCRIPCION_STREAMING,16309.54,16281.48,2025-12-06 12:11:08,True,IP y tarjeta en países distintos; ,20,2025-12-06 12:11:08,12,LOW
26,1009,PY,1704.36,PY,NG,APP,LUJOS,11178.51,9474.15,2025-12-07 03:01:08,True,Actividad nocturna inusual; ,15,2025-12-07 03:01:08,3,LOW
1264,1009,PY,11.87,BR,CN,POS,SUSCRIPCION_STREAMING,1500.23,1488.36,2025-12-07 07:18:08,True,IP y tarjeta en países distintos; ,20,2025-12-07 07:18:08,7,LOW
831,1009,PY,3276.39,CN,ES,SUCURSAL,LUJOS,855.11,0.0,2025-12-07 16:15:08,True,País de alto riesgo; IP y tarjeta en países distintos; Vaciado de cuenta; ,65,2025-12-07 16:15:08,16,MEDIUM
558,1009,PY,3056.98,RU,RU,POS,TRANSFERENCIA_P2P,9625.77,6568.790000000001,2025-12-07 23:51:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-07 23:51:08,23,MEDIUM
594,1009,PY,63.09,NG,MX,APP,SUPERMERCADO,2058.4,1995.31,2025-12-08 13:58:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-08 13:58:08,13,MEDIUM
1097,1009,PY,702.97,US,BR,CAJERO,ELECTRONICA,9218.66,8515.69,2025-12-08 23:41:08,True,IP y tarjeta en países distintos; ,20,2025-12-08 23:41:08,23,LOW
557,1009,PY,67037.79,MX,BR,SUCURSAL,CRIPTO_EXCHANGE,2972.86,0.0,2025-12-09 04:31:08,True,Monto extremadamente alto; IP y tarjeta en países distintos; Actividad nocturna inusual; Vaciado de cuenta; ,95,2025-12-09 04:31:08,4,HIGH
917,1009,PY,592.03,AR,BR,WEB,TRANSFERENCIA_P2P,8692.37,8100.340000000001,2025-12-09 06:18:08,True,IP y tarjeta en países distintos; ,20,2025-12-09 06:18:08,6,LOW
877,1009,PY,46.6,RU,BR,POS,SUPERMERCADO,4864.72,4818.12,2025-12-09 06:24:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-09 06:24:08,6,MEDIUM
4,1009,PY,17.04,MX,BR,WEB,SUSCRIPCION_STREAMING,17222.06,17205.02,2025-12-09 13:41:08,True,IP y tarjeta en países distintos; ,20,2025-12-09 13:41:08,13,LOW
13,1009,PY,29.16,US,BR,CAJERO,SUSCRIPCION_STREAMING,1602.23,1573.07,2025-12-09 21:17:08,True,IP y tarjeta en países distintos; ,20,2025-12-09 21:17:08,21,LOW
1138,1009,PY,36.53,DE,AR,WEB,SUPERMERCADO,1354.42,1317.89,2025-12-10 06:28:08,True,IP y tarjeta en países distintos; ,20,2025-12-10 06:28:08,6,LOW
1232,1009,PY,18.67,CN,MX,APP,SUPERMERCADO,587.3,568.63,2025-12-10 07:02:08,True,País de alto riesgo; IP y tarjeta en países distintos; ,45,2025-12-10 07:02:08,7,MEDIUM
